variance	energy	centroid	frequency	c5	c6	c7	c8	c9	c10	target
0.475136904	303.7737621	3090.270214	5.12535012	-0.188165559	0.408622293	7.407656205	-0.005790132	558.97	425.2942449	contos
0.55630919	321.4036194	4643.092817	6.071714296	-0.212547358	0.499691894	7.726726756	-0.006616601	530.95	245.5110484	contos
0.382888957	303.4842336	6325.695646	6.239813054	-0.177779369	0.668245503	10.68210063	-0.002868396	2011.94	206.389249	contos
0.274058419	305.1598682	5210.264983	5.969355278	-0.386473675	0.515081279	13.51194157	-0.002684885	858.5	109.6557189	contos
0.255462828	386.3521708	4748.608769	5.773702734	-0.460573553	0.494323556	10.96172898	-0.002371316	887.77	70.19327767	contos
0.23682708	347.1316988	4814.393076	5.632154216	-0.429649245	0.49089759	9.677708692	-0.002206268	867.92	39.66152826	contos
0.188609379	347.1316988	4895.003062	5.571792904	-0.43989949	0.523848494	10.76143807	-0.00164304	846.13	95.79150782	contos
0.147269369	268.0403956	4713.109047	5.386561183	-0.416526172	0.537547501	13.32675119	-0.001528245	753.56	99.75944167	contos
0.358030109	275.2093373	3156.948188	5.246158349	-0.380876434	0.34844358	4.89803847	-0.003608169	658.87	504.393247	contos
0.382746759	277.1840972	2037.475672	5.46756332	-0.126672103	0.23173767	3.972068006	-0.00439984	731.59	491.1347073	contos
0.174741748	262.2444885	1434.675878	4.769323071	-0.007021918	0.227151296	7.15911835	-0.001318564	464.25	109.3925371	contos
0.050680855	278.4101832	1728.504507	3.894414381	0.033736206	0.335363331	3.503121816	-0.000420143	453.32	304.2492091	sintos
0.047081039	287.6711744	1540.760083	3.758663819	0.091066542	0.293158457	1.294012705	-0.000453914	418.3	508.9116447	sintos
0.040632884	268.7665673	1816.583886	3.684171248	0.042383766	0.356977353	3.30974072	-0.00031035	2285.02	444.3663042	sintos
0.146307641	263.3535502	2921.098971	3.575779339	0.061875611	0.367336623	7.715296941	-0.000593141	424.62	274.7548334	sintos
0.294526133	201.9242713	4394.062956	4.983739458	-0.296332122	0.430199802	9.980477066	-0.004088472	530.97	118.7689848	contos
0.289514311	201.9242713	5251.427925	5.975251797	-0.130085572	0.521719854	10.67184497	-0.003363165	2100.89	568.6594894	contos
0.180404595	189.7105639	3922.028943	5.354552345	-0.458687623	0.446215631	14.08194027	-0.001894135	927.42	114.863496	contos
0.15948908	273.9328211	4714.259035	5.288525218	-0.591945805	0.416795852	13.57978241	-0.001485136	902.82	124.0357064	contos
0.137257343	279.0040401	4577.106865	5.280224837	-0.531398833	0.435029415	14.37681797	-0.001313557	898.48	214.6958683	contos
0.113064017	258.7117207	3879.542106	5.081462169	-0.586737955	0.425335622	12.44446261	-0.001271146	784.38	166.5973097	contos
0.120584495	198.2967049	2909.642485	4.83097023	-0.36662021	0.402312394	9.391192778	-0.001234068	679.65	364.3161435	contos
0.136812557	180.1256419	2035.054643	4.638455482	-0.15229366	0.265543827	3.761330064	-0.001340304	335.21	323.019642	contos
0.100442031	168.6416547	1523.358084	4.144476871	0.035240541	0.228720919	6.311535933	-0.000941968	428.88	173.9128445	contos
0.228354593	251.8514369	3688.442339	4.177535108	-0.349021741	0.402174902	12.44180967	-0.000918661	1810.89	153.7619602	sintos
0.35400406	260.3650254	3583.054599	5.352920303	-0.231396788	0.470556871	9.037810016	-0.004799382	510.29	548.5905621	contos
0.284167892	224.5837274	5224.605122	5.98723682	-0.129137033	0.556996015	8.700994904	-0.002732445	1994.42	334.5466518	contos
0.104844529	224.5837274	5033.654794	5.203284897	-0.305145802	0.516325667	8.969709342	-0.00124343	1369.81	322.7593929	contos
0.222296263	322.9368316	3185.298466	4.730966029	-0.347085525	0.345245517	1.933282294	-0.001799425	352.87	237.6025158	contos
0.233698263	333.0808254	2331.115238	5.111236989	-0.15785225	0.283590038	3.238538374	-0.00239662	826.98	451.3644468	contos
0.095282704	323.4266444	1899.590201	4.691724186	-0.313069178	0.305763545	5.300021779	-0.000889772	1313.87	167.2145688	contos
0.126496874	181.1499554	4756.325543	3.857888262	-0.227319793	0.4249131	9.963894716	-0.001334424	437.6	435.8718373	sintos
0.127688612	173.6283688	5143.995999	5.410057269	-0.022193414	0.54607223	9.050576306	-0.001124824	1544.13	479.2483924	contos
0.044795943	181.7929113	5770.375072	4.612420309	-0.236357051	0.579782793	12.57023327	-0.000261926	1479.42	446.2254222	contos
0.115317042	224.9722832	3990.300292	4.319067646	-0.250454521	0.450456358	5.208657588	-0.000517887	1652.93	156.7935034	contos
0.149406857	249.2615535	2150.451553	4.377312695	0.097345606	0.2456769	-0.034390744	-0.001351906	282.28	97.2342394	contos
0.09870593	244.8969603	1889.996023	4.218262738	-0.004165382	0.297559569	1.954646017	-0.000442919	402.28	323.9459783	contos
0.083121791	184.1316305	4886.524879	3.268429943	-0.062615154	0.366860847	11.91814542	-0.000441064	515.08	440.4645308	sintos
0.113206589	165.9008937	5362.522206	4.999698478	-0.049384337	0.452024326	8.42200993	-0.00142253	349.64	423.8050041	contos
0.083384041	166.410882	4667.870856	4.727364726	0.017977295	0.420142307	11.64586191	-0.000430435	1407.32	365.642802	contos
0.040602409	182.7071527	5574.495519	4.390295583	-0.206374033	0.434508868	11.41586299	-0.00025927	2193.98	41.48020701	contos
0.108181862	265.238364	3151.371833	4.222644429	-0.246200639	0.311900345	3.724797771	-0.000574809	1634.54	56.66056802	contos
0.119099027	267.2727273	2004.757483	4.269544509	0.090963173	0.236996435	0.621907445	-0.001187337	317.47	125.6684206	contos
0.057458238	265.238364	1945.870633	3.840408997	0.008618615	0.310831037	1.666562774	-0.000271647	417.73	385.408484	contos
0.053868759	225.3938009	1496.047291	3.541411942	0.212570684	0.222990288	2.184543484	-0.000775656	315.23	93.49046763	sintos
0.063349962	227.1734453	1475.174776	3.700788707	0.158844525	0.202856439	5.782505832	-0.001169111	448.46	34.75412775	sintos
0.066762358	224.5437045	1567.64027	3.860353882	0.055401533	0.211827891	5.746595889	-0.001096627	475.42	66.85416296	sintos
0.05411949	204.3528697	1599.977511	3.735996648	0.125936265	0.23048839	6.320329819	-0.000901529	515.34	58.58694575	sintos
0.054119559	172.5649584	1326.229651	3.700070789	0.042921003	0.177203601	6.789824227	-0.001031545	506.22	117.6350688	sintos
0.057320382	156.8912439	1459.588796	3.753460491	-0.02184823	0.197179887	8.663836628	-0.000987992	547.18	86.79721301	sintos
0.055995041	178.6519776	1437.777503	3.78835711	0.023268438	0.181230844	6.646918165	-0.001021036	571.69	154.5990346	sintos
0.061151839	209.9481072	1466.454494	3.791792524	-0.051097504	0.20939262	6.169951787	-0.001199289	573.1	88.04541347	sintos
0.058984969	214.0486323	1483.211908	3.933627543	-0.086084831	0.199537865	6.600532905	-0.001093407	587.57	80.87079117	sintos
0.050352837	209.8527439	1435.509625	3.770920308	0.044777154	0.191408971	5.967317863	-0.000954308	544.52	67.67766126	sintos
0.044761102	203.8909722	1247.215677	3.567438221	-0.009731501	0.183456146	3.718901949	-0.000770779	412.49	182.5552305	sintos
0.043298406	173.9210627	1292.031083	3.333347489	0.120303089	0.186469443	5.349162151	-0.00075473	417.41	182.4341129	sintos
0.052071752	132.5495497	1274.732399	3.505331858	-0.010909324	0.171872615	8.41744059	-0.000924276	466.87	69.51859724	sintos
0.057783807	109.8171559	1359.231449	3.624552829	0.006414473	0.161335129	10.25009775	-0.000954645	479.49	61.90320798	sintos
0.060062519	104.4084581	1334.27842	3.684243102	0.037050007	0.154448951	10.34904219	-0.001038068	492.83	68.41836947	sintos
0.062016249	109.5055071	1505.366503	3.748592872	0.036850006	0.177237946	10.61052649	-0.001007129	513.24	66.95177607	sintos
0.058445214	131.8745098	1349.932311	3.717299813	0.040885285	0.164089553	9.419985124	-0.001078314	520.99	73.74628409	sintos
0.053567424	174.659764	1298.376599	3.678767171	-0.007455174	0.153250178	7.616965157	-0.001047566	541.58	74.02691831	sintos
0.052895249	209.7315972	1436.758711	3.677676348	-0.118379989	0.175473933	5.944724798	-0.000882398	545.67	105.160035	sintos
0.048943984	220.475	1331.792975	3.726077822	-0.110972441	0.169592028	5.409313969	-0.000977909	539.07	93.03797347	sintos
0.04636282	209.3362244	1244.767114	3.694602471	-0.070896834	0.154660393	5.486298976	-0.000980919	492.37	94.42108853	sintos
0.043495976	205.464368	1127.871829	3.494447545	-0.042480995	0.164662755	3.541989238	-0.000707479	363.77	89.24205602	sintos
0.041841925	208.9144544	1118.225371	3.229574429	0.092594709	0.160781297	2.655278385	-0.000653466	349.59	109.7919857	sintos
0.049330425	221.8829023	1217.107311	3.385834476	-0.033159954	0.156381927	5.233823274	-0.000911721	484.63	83.42941197	sintos
0.053488235	225.6245399	1479.934385	3.679124988	-0.000452642	0.167406892	5.737806636	-0.000972229	519.86	91.71010264	sintos
0.056474782	222.581299	1321.68568	3.742070326	0.019917555	0.164466204	6.297038018	-0.001030847	523	71.41318652	sintos
0.059452799	215.0570588	1259.117465	3.677034869	-0.059920564	0.141354786	5.858623373	-0.001021118	521.27	43.90754416	sintos
0.054146526	213.7073527	1342.66474	3.635608642	0.001550411	0.152329938	5.867812365	-0.00096207	528.24	75.47560084	sintos
0.05197137	207.838119	1318.179265	3.681878816	-0.056967689	0.149270252	5.510031954	-0.001015799	547.94	94.14854032	sintos
0.053447011	208.469449	1343.518213	3.659806357	-0.062546171	0.154739635	5.792423412	-0.000952411	547.25	75.13371859	sintos
0.047792987	212.8014772	1334.64448	3.622315748	-0.051640302	0.147250997	5.400357957	-0.000855409	530.34	84.04531444	sintos
0.041469378	206.251128	1271.512997	3.536704575	0.032167345	0.16692782	4.333533588	-0.000738055	440.17	91.5531506	sintos
0.040579042	218.8521087	1232.736442	3.202373665	0.217624756	0.15616985	2.109037333	-0.000595875	332.61	97.07463581	sintos
0.052925276	225.4567312	1337.699155	3.240913854	0.218495499	0.16600156	3.814295498	-0.000761757	384.33	118.1966073	sintos
0.063752021	225.6101692	1355.23778	3.590184218	0.105786798	0.140921968	5.243592192	-0.001045388	434.55	48.09590961	sintos
0.062297541	225.3747607	1113.801167	3.597925123	0.096193747	0.107085161	4.716711246	-0.001021168	441.53	51.41207928	sintos
0.060036474	224.9741954	1108.46458	3.476718239	0.089272733	0.10399124	4.776410563	-0.001046505	449.26	80.87538544	sintos
0.056377027	225.699233	1166.260503	3.520872499	0.191535929	0.12124559	4.541751286	-0.000886999	418.31	77.04850997	sintos
0.050384969	228.5462943	1123.921729	3.310733893	0.199135779	0.132232097	3.284527701	-0.000715905	383.53	76.69127526	sintos
0.052735962	224.0748899	1281.612371	3.365146775	0.125935458	0.143917605	4.293273914	-0.00093767	412.37	73.75559332	sintos
0.052386295	186.1634649	1583.969161	3.552564592	0.101266792	0.213062309	4.474870569	-0.000683281	394.2	168.374346	sintos
0.061426237	136.4251909	1416.585967	3.658398973	0.014257464	0.151870093	10.54200054	-0.001178252	483.16	76.75882106	sintos
0.065086171	112.3364943	1472.432495	3.916161471	-0.105343087	0.146151251	11.37239194	-0.001221533	535.96	80.46892596	sintos
0.05904622	107.6607455	1491.400944	3.821831674	-0.236054922	0.156943694	10.32056398	-0.00106319	553.24	113.6600998	sintos
0.06191814	107.8772293	1346.193798	3.761627214	-0.251706968	0.145797954	10.26761867	-0.001125448	551.09	131.35595	sintos
0.062833879	111.8315726	1348.781516	3.76351141	-0.261549275	0.147067129	10.18732745	-0.001167329	566.95	121.1095841	sintos
0.064900854	133.4368514	1618.209096	3.894432161	-0.138716789	0.149708055	9.818350385	-0.001154107	563.2	127.1665863	sintos
0.062670434	178.3229248	1526.631279	3.967633566	-0.045308964	0.170130586	7.516374586	-0.001172621	504.05	101.3937966	sintos
0.043650405	231.6059235	2809.668437	3.658356425	0.106926229	0.330537409	3.775246857	-0.000574271	378.12	107.7795009	sintos
0.043649532	204.8145223	1354.94671	3.375243288	0.238816218	0.173814489	2.996204768	-0.000749525	408.17	113.6224041	sintos
0.045383255	204.7999844	1355.319839	3.531362932	-0.039807428	0.179092648	2.932328941	-0.000800252	416.58	169.0903875	sintos
0.049812493	205.1652889	1142.282406	3.488471881	0.056355638	0.175270931	1.097793215	-0.000703683	295.73	112.7273785	sintos
0.048299015	203.9503368	1070.071999	3.157774521	0.266928156	0.166998029	0.474508167	-0.000647748	288.98	124.0421177	sintos
0.043405093	203.8846539	1425.342328	3.409810952	0.236248285	0.210347943	4.839329641	-0.000739045	402.78	49.22802272	sintos
0.042734969	205.1315649	1482.251385	3.516043587	0.076180946	0.215193525	5.378410419	-0.00071531	437.3	57.10959646	sintos
0.045227557	204.7967532	1393.288697	3.543206844	0.096950821	0.205735697	5.144857013	-0.000757554	460.35	67.2950582	sintos
0.045957209	204.8189415	1347.45058	3.502582624	0.114089542	0.185790964	5.03804659	-0.000774131	499.49	73.96788941	sintos
0.046800388	204.8163812	1253.470928	3.529058982	0.115407584	0.172520227	5.130390952	-0.000803037	490.68	97.12374672	sintos
0.044885804	204.8069228	1160.025188	3.419991161	0.154482819	0.153498153	4.5730909	-0.000746853	474.43	69.9168051	sintos
0.057187242	260.7227606	3166.635663	4.327653275	-0.299269291	0.500224878	15.52609496	-0.000637314	1039.49	424.2863189	sintos
0.060094134	255.1768412	3015.307342	4.307165771	-0.225711878	0.485752047	16.36438604	-0.00067376	1073.5	383.7916094	sintos
0.065438571	243.2885128	2916.065149	4.308099799	-0.106895142	0.461095211	16.73486473	-0.000770407	1763.6	154.7442578	sintos
0.066645087	245.7267674	2915.956143	4.330766305	-0.090554293	0.445508202	17.23726793	-0.00077568	1263.97	596.5144825	sintos
0.066676088	225.4846679	2780.678609	4.333615391	-0.175667287	0.461912799	17.84551976	-0.000876267	1061.78	334.3651262	sintos
0.061529987	228.9492544	2675.827536	4.230517146	-0.180977075	0.416992343	16.51893538	-0.000988553	1074.59	158.2538189	sintos
0.054212995	308.4181009	2847.219605	4.186655186	-0.174865502	0.452832904	15.04079164	-0.000665105	1188.67	429.234703	sintos
0.075089693	406.1788909	3177.523979	4.114940385	-0.179202712	0.568923204	14.97594728	-0.001520774	1141.43	341.1932765	sintos
0.058491647	225.1335725	3327.930396	4.380331969	-0.008905505	0.59254782	17.75930748	-0.000574718	1246.56	273.91415	sintos
0.060027424	224.4891782	3193.961718	4.388284648	0.008344618	0.583860372	16.63694247	-0.000631181	1428.97	571.5578377	sintos
0.061367311	210.8727843	3163.566564	4.391159143	-0.059741741	0.579498208	15.34651658	-0.000644733	1421.08	301.7483098	sintos
0.063160393	237.5994557	2907.464673	4.39367633	-0.047939466	0.56098022	15.60488842	-0.000995316	1199.51	258.4610986	sintos
0.058278643	237.5994557	2890.031437	4.43389107	-0.134994764	0.57317303	18.37264278	-0.000848702	1083.02	195.3414577	sintos
0.055732427	322.8848801	2757.816967	4.322514041	-0.109466625	0.549060285	15.83470554	-0.000948857	1169.73	180.3456907	sintos
0.058345434	322.0675921	2761.749555	4.310678405	-0.132604427	0.520300293	13.36832853	-0.000898988	1122.73	373.7415701	sintos
0.07322977	321.7305797	2701.032831	4.354480832	-0.078567051	0.488703469	12.5270489	-0.001049818	1347.55	573.1688667	sintos
0.100409398	330.060405	3292.895993	4.39318044	-0.253370507	0.531082562	18.09238815	-0.001386443	1224.22	187.7293748	sintos
0.103159712	321.7305797	3731.937138	4.872851305	-0.093566879	0.621163879	17.36063966	-0.000650068	1772.62	470.7129253	sintos
0.086716505	285.3815048	3774.801579	4.818747113	-0.161286152	0.627248253	15.87642885	-0.000716547	1264.72	201.0938082	sintos
0.081289662	252.5019943	3531.882132	4.751788867	-0.047520337	0.576082896	16.6423809	-0.00074615	1360.18	378.402117	sintos
0.073938065	286.6240136	3301.117058	4.601524626	-0.233711449	0.610793033	14.50388122	-0.000660351	1288.63	576.5541868	sintos
0.066110267	330.0618001	3172.648206	4.469092467	-0.05088611	0.549514724	13.3810538	-0.00077953	1293.32	323.5880717	sintos
0.065572744	316.6321703	2479.532069	4.238482459	-0.22379882	0.444350716	14.51653443	-0.001147244	1125.62	306.2640347	sintos
0.068646345	320.0501325	2388.388135	4.222497567	-0.285313422	0.448057428	13.57749109	-0.001121954	1248.56	364.8320364	sintos
0.073351015	340.2407613	2437.870057	4.2975584	-0.234252691	0.400867436	12.90291738	-0.001258911	1731.29	290.2157497	sintos
0.073077508	382.4507488	2531.17604	4.306541384	-0.148022173	0.42717212	13.16417288	-0.001105164	1279.47	259.5373776	sintos
0.066755035	316.3966675	2434.886431	4.272910964	-0.147475398	0.414216415	14.7893373	-0.001249666	1261.15	247.5204018	sintos
0.063850508	290.949895	2474.819774	4.222929692	-0.224265066	0.457905043	15.0943924	-0.001107405	1153.82	324.9181794	sintos
0.069337355	285.0369986	2425.424284	4.222412813	-0.280077081	0.407253686	17.1561377	-0.001147916	1293.74	204.7532434	sintos
0.075759894	295.2302407	2587.268021	4.296883938	-0.275388035	0.429301375	15.75830057	-0.001144772	1265.85	268.5378551	sintos
0.123655421	368.1683948	3166.93257	4.280864912	-0.293834069	0.53719304	17.59887493	-0.001839938	1259.91	217.8295733	sintos
0.134711904	352.1669722	3639.69053	4.990153823	-0.248350287	0.633601925	16.67913638	-0.00093889	1236.38	392.3285665	sintos
0.100063462	311.0849221	3641.36689	4.899631065	-0.198905178	0.612506095	16.41418961	-0.000968157	1210.89	270.7684994	sintos
0.092799197	289.2930722	3378.53345	4.780838825	-0.071138869	0.540504036	16.73772727	-0.000933615	1176.62	301.2576728	sintos
0.084981352	337.9737453	3097.901601	4.651424622	-0.176064185	0.531799538	15.75112354	-0.000951229	1209.95	236.1212842	sintos
0.076742902	347.1085663	3166.729626	4.510642818	-0.11929683	0.56572364	15.61765516	-0.000759153	1158.3	205.8685114	sintos
0.072978593	313.0511767	2948.553567	4.471266649	-0.106582964	0.5344373	16.49056144	-0.000895254	1230.85	226.7124383	sintos
0.065975238	338.2436041	3047.001802	4.359906703	-0.054005992	0.576126735	15.7517273	-0.000835754	1238.85	232.4900305	sintos
0.059318163	291.2571315	2550.668308	4.18276862	-0.244485291	0.444547162	15.64966123	-0.000972867	1273.29	180.9744633	sintos
0.061722557	247.1179511	2555.572442	4.167980331	-0.268979072	0.443137384	15.1395568	-0.000973041	1142.22	174.5467833	sintos
0.058261611	224.1151698	2500.468454	4.224075202	-0.220877587	0.482228582	14.4488197	-0.000980342	1169.21	327.8505537	sintos
0.063083699	226.0161509	2557.5662	4.21601523	-0.138529538	0.440697945	15.42185657	-0.001056955	1189.66	320.0250286	sintos
0.06408064	239.0650745	2471.092651	4.293375739	-0.266993149	0.4189058	14.40061991	-0.001089002	1178.71	265.8651039	sintos
0.066007292	309.1594614	2485.907582	4.177989285	-0.209026673	0.447925096	12.14998819	-0.001103926	1221.05	240.323418	sintos
0.06920576	337.0731406	2421.123558	4.291150425	-0.191442592	0.436512714	12.10193968	-0.001144846	1261.83	387.1769506	sintos
0.067436534	369.2188515	2453.155758	4.19572909	-0.151304589	0.416439042	12.34033067	-0.00112063	1234.62	247.8935673	sintos
0.071682534	372.4085457	2785.842621	4.213766458	-0.258370945	0.569542632	9.7731568	-0.001131929	1364	396.8767141	sintos
